City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
285,chulym,55.0997,80.9572,-31.841999999999945,98,99,2.65,RU,1706484041
286,uturoa,-16.7333,-151.4333,51.174000000000014,76,31,3.45,PF,1706484041
287,ivano-frankivsk,48.9215,24.7097,-0.4139999999999304,98,100,1.55,UA,1706484041
288,wuhu,31.3366,118.3755,5.346000000000049,71,91,2.81,CN,1706484041
289,soio,-6.1349,12.3689,46.54800000000002,90,100,2.9,AO,1706484042
290,luanda,-8.8368,13.2343,47.57400000000001,85,95,2.8,AO,1706484042
291,aykhal,66.0,111.5,-46.11599999999996,55,84,2.92,RU,1706484042
292,kurumkan,54.3,110.3,-49.877999999999965,90,32,1.79,RU,1706484042
293,naze,28.3667,129.4833,22.518000000000086,63,66,4.06,JP,1706484042
294,nambour,-26.6333,152.95,52.84800000000003,97,99,1.34,AU,1706483770
295,bonthe,7.5264,-12.505,46.90800000000001,81,9,3.41,SL,1706484043
296,brookings,44.3114,-96.7984,7.2,75,0,3.6,US,1706483876
297,margate,51.3813,1.3862,14.688000000000045,87,100,1.79,GB,1706483812
298,ranau,5.9538,116.6641,33.228000000000065,96,95,0.4,MY,1706484043
299,nantucket,41.2835,-70.0995,9.108000000000004,100,100,9.77,US,1706484043
300,puerto cortez,15.8333,-87.95,52.2,80,41,2.84,HN,1706484043
301,saint-francois,46.4154,3.9054,15.641999999999996,88,0,2.06,FR,1706484044
302,remire-montjoly,4.9167,-52.2667,45.03600000000007,94,100,3.6,GF,1706484044
303,selkirk,50.1436,-96.8845,0.07200000000003684,86,53,0.45,CA,1706484044
304,umm kaddadah,13.6017,26.6876,27.216000000000008,29,1,5.57,SD,1706484044
305,aoulef,26.9667,1.0833,34.110000000000085,17,0,7.88,DZ,1706484044
306,letterkenny,54.95,-7.7333,10.20600000000003,69,100,3.16,IE,1706484044
307,polyarnyy,69.1989,33.4478,-1.4399999999999182,95,100,10.8,RU,1706484044
308,saldanha,-33.0117,17.9442,34.254000000000055,89,99,0.49,ZA,1706484045
309,bubaque,11.2833,-15.8333,46.926000000000094,72,34,4.8,GW,1706484045
310,porto novo,6.4965,2.6036,52.02000000000006,56,8,2.53,BJ,1706484045
311,guerrero negro,27.9769,-114.0611,43.938000000000045,25,30,2.58,MX,1706483787
312,la serena,-29.9078,-71.2542,35.51400000000003,77,20,4.12,CL,1706484045
313,barah,13.7,30.3667,31.26600000000001,21,85,4.68,SD,1706484046
314,nova sintra,14.8667,-24.7167,39.258,64,1,7.56,CV,1706484046
315,i-n-salah,27.1935,2.4607,30.87000000000006,20,0,6.69,DZ,1706484046
316,gornozavodsk,58.3758,58.3211,-32.18399999999994,99,100,0.6,RU,1706484046
317,la paz,-16.5,-68.15,25.182000000000016,62,75,3.6,BO,1706484046
318,phongsali,21.6833,102.1058,14.076000000000091,100,66,0.53,LA,1706484038
319,flying fish cove,-10.4217,105.6791,48.27600000000009,89,40,2.57,CX,1706484029
320,aral,40.5156,81.2636,-5.759999999999979,40,100,2.37,CN,1706484047
321,camiri,-20.05,-63.5167,48.40200000000008,46,75,0.92,BO,1706484047
322,igarka,67.4667,86.5833,-26.333999999999993,89,100,7.01,RU,1706484047
323,kloulklubed,7.0419,134.2556,50.90400000000005,82,99,6.51,PW,1706484047
324,tiruchirappalli,10.8167,78.6833,41.508,88,20,3.09,IN,1706484048
325,cabedelo,-6.9811,-34.8339,51.06600000000001,79,99,5.61,BR,1706483977
326,harper,4.375,-7.7169,48.00600000000003,84,5,2.84,LR,1706484048
327,lerwick,60.1545,-1.1494,12.6,74,100,13.61,GB,1706483843
328,yinchuan,38.4681,106.2731,-10.07999999999994,28,0,2.39,CN,1706484048
329,lihue,21.9789,-159.3672,48.74400000000008,74,40,9.26,US,1706484048
330,nelson,-41.2833,173.2833,45.288000000000046,55,6,1.27,NZ,1706484048
331,yerkoy,39.6381,34.4672,0.18000000000004093,87,100,1.17,TR,1706484049
332,zhigalovo,54.8097,105.1578,-68.18399999999994,100,73,0.57,RU,1706484049
333,yazihan,38.5947,38.18,-8.729999999999938,80,75,2.06,TR,1706484049
334,kachug,53.9606,105.8817,-68.29199999999994,100,40,0.43,RU,1706484049
335,cefalu,38.0386,14.0229,17.748000000000026,72,0,2.68,IT,1706484049
336,duragan,41.4158,35.0544,3.9060000000000286,96,100,0.93,TR,1706484049
337,orchard mesa,39.043,-108.5523,24.06600000000001,33,0,0.89,US,1706484050
338,alofi,-19.0595,-169.9187,52.092,70,48,4.12,NU,1706484050
339,dadukou,26.5479,101.7054,9.630000000000042,75,0,0.78,CN,1706484050
340,at taj,24.2049,23.2857,18.12600000000009,46,23,4.11,LY,1706484050
341,parauapebas,-6.0675,-49.9022,41.97600000000009,90,100,0.65,BR,1706484050
342,mariental,-24.6333,17.9667,54.99000000000002,24,98,5.47,NA,1706484050
343,axim,4.8699,-2.2405,47.28600000000007,82,34,2.58,GH,1706484051
344,tinajo,29.0788,-13.7081,29.682000000000016,51,0,0.51,ES,1706484051
345,christchurch,-43.5333,172.6333,39.54600000000005,63,40,9.77,NZ,1706483895
346,lacombe,52.4668,-113.7353,7.740000000000021,97,93,1.82,CA,1706483825
347,megion,61.0296,76.1136,-26.981999999999914,94,100,2.57,RU,1706484051
348,manta,-0.95,-80.7333,51.983999999999995,74,75,4.92,EC,1706484051
349,ekibastuz,51.6667,75.3667,-33.47999999999994,97,56,3.58,KZ,1706484052
350,oamaru,-45.0784,170.9801,32.65200000000008,62,5,5.05,NZ,1706484052
351,isangel,-19.55,169.2667,50.18399999999999,62,85,1.65,VU,1706484052
352,galesong,-5.3166,119.3661,45.018000000000086,84,88,2.34,ID,1706484052
353,amahai,-3.3333,128.9167,48.780000000000044,78,100,1.39,ID,1706484052
354,fortuna,40.5982,-124.1573,38.141999999999996,77,20,0.0,US,1706484052
355,masterton,-40.9597,175.6575,35.891999999999996,48,61,5.95,NZ,1706484053
356,busayra,30.7376,35.6078,8.94600000000005,69,5,1.23,JO,1706484053
357,novofedorivka,46.1713,32.3178,2.9520000000000777,84,86,7.03,UA,1706484053
358,tionk essil,12.7856,-16.5217,41.45400000000006,42,67,2.35,SN,1706484053
359,ilebo,-4.3167,20.5833,40.338000000000044,96,100,0.7,CD,1706484053
360,huarmey,-10.0681,-78.1522,45.791999999999994,76,77,3.46,PE,1706484054
361,ponta delgada,37.7333,-25.6667,22.32000000000006,71,20,3.09,PT,1706484054
362,boende,-0.2167,20.8667,45.99000000000002,63,99,1.05,CD,1706484054
363,sinjai,-5.1241,120.253,45.504000000000055,81,100,1.21,ID,1706484054
364,katsuura,35.1333,140.3,12.258000000000004,63,2,5.71,JP,1706484054
365,chokwe,-24.5333,32.9833,39.61800000000009,77,34,1.93,MZ,1706484054
366,acapulco de juarez,16.8634,-99.8901,52.02000000000006,70,75,4.63,MX,1706484055
367,ushtobe,45.2514,77.9838,-20.717999999999986,89,87,3.76,KZ,1706484055
368,mejit,10.2753,170.8646,45.702000000000076,74,100,5.59,MH,1706484048
369,sao miguel do araguaia,-13.275,-50.1628,37.62000000000006,96,73,3.71,BR,1706484055
370,vila velha,-20.3297,-40.2925,44.94600000000005,96,100,4.63,BR,1706483996
371,neiafu,-18.65,-173.9833,48.74400000000008,68,99,5.21,TO,1706484055
372,altay,47.8667,88.1167,-23.381999999999916,64,1,3.03,CN,1706484056
373,zhangye,38.9342,100.4517,-9.701999999999975,23,26,0.46,CN,1706484056
374,bafra,41.5678,35.9069,7.65,88,100,3.27,TR,1706484056
375,labrador city,52.9463,-66.9114,-43.28999999999997,77,0,2.06,CA,1706484011
376,aldan,58.6031,125.3894,-73.97999999999995,99,99,1.09,RU,1706484056
377,ironwood,46.4547,-90.171,2.8080000000000043,80,0,2.06,US,1706484057
378,onega,63.9061,38.1404,-3.275999999999988,93,99,3.7,RU,1706484057
379,ati,13.2154,18.3353,33.55200000000008,19,30,4.55,TD,1706484057
380,hadibu,12.65,54.0333,44.064000000000036,81,88,3.07,YE,1706484057
381,aasiaat,68.7098,-52.8699,-52.793999999999976,95,100,3.15,GL,1706484057
382,ambon,-3.6954,128.1814,54.14400000000008,70,40,3.09,ID,1706484057
383,pretoria,-25.7449,28.1878,38.77200000000004,59,72,0.61,ZA,1706484058
384,nagqu,31.5,92.0,-24.3,48,100,1.49,CN,1706484058
385,jizzax,40.1158,67.8422,15.33600000000007,73,99,7.87,UZ,1706484058
386,melfi,40.9965,15.6514,4.5,77,25,2.08,IT,1706484058
387,rovnoye,50.7765,46.0509,-18.089999999999918,92,100,3.68,RU,1706484058
388,lubang,13.8584,120.124,45.0,75,17,13.18,PH,1706484058
389,rancho palos verdes,33.7445,-118.387,47.98800000000005,35,0,4.63,US,1706484059
390,sisimiut,66.9395,-53.6735,-37.85399999999995,98,100,3.69,GL,1706484059
391,kamina,-8.7386,24.9906,32.508,99,99,1.16,CD,1706484059
392,gaalkacyo,6.7697,47.4308,41.76000000000008,87,99,5.81,SO,1706484059
393,debre werk',10.6667,38.1667,27.54000000000002,68,98,1.1,ET,1706484059
394,port blair,11.6667,92.75,46.83600000000007,89,40,1.03,IN,1706484059
395,mana,5.6592,-53.7767,47.46600000000001,80,18,4.37,GF,1706484060
396,baikonur,45.6167,63.3167,-14.669999999999959,77,68,7.3,KZ,1706484060
397,murun-kuren,49.6342,100.1625,-46.61999999999996,95,61,1.16,MN,1706484060
398,dryden,49.7833,-92.7503,-3.311999999999955,100,20,3.09,CA,1706484060
399,puerto real,36.5282,-6.1901,24.24600000000005,87,0,1.54,ES,1706484060
400,tughyl,47.7252,84.2063,-35.891999999999946,97,12,0.63,KZ,1706484061
401,walvis bay,-22.9575,14.5053,34.092,81,96,3.18,NA,1706484061
402,balikpapan,-1.2675,116.8289,42.48000000000004,91,74,2.67,ID,1706484061
403,kavaratti,10.5669,72.642,48.81600000000001,69,17,3.49,IN,1706484061
404,kot addu,30.4692,70.9671,20.394000000000073,53,3,4.5,PK,1706484062
405,kyren,51.6828,102.1408,-33.04799999999997,94,96,0.89,RU,1706484062
406,goba,7.0167,39.9833,18.954000000000054,80,68,1.8,ET,1706484063
407,lorengau,-2.0226,147.2712,47.592,84,100,5.01,PG,1706484064
408,usinsk,65.9939,57.5281,-21.92399999999991,94,100,8.05,RU,1706484064
409,mount isa,-20.7333,139.5,48.36600000000001,61,100,3.09,AU,1706484065
410,basoko,1.2391,23.616,44.49600000000005,43,100,1.24,CD,1706484065
411,toliara,-23.35,43.6667,44.1,85,2,1.89,MG,1706484065
412,tongging,2.8969,98.5262,34.02000000000006,91,30,1.35,ID,1706484066
413,oyon,-10.6681,-76.7731,18.828000000000067,94,100,2.04,PE,1706484067
414,bratsk,56.1325,101.6142,-48.11399999999998,98,9,1.25,RU,1706484067
415,cabo san lucas,22.8909,-109.9124,55.09800000000003,52,0,3.09,MX,1706484028
416,sananduva,-27.9497,-51.8067,27.09000000000002,97,61,0.96,BR,1706484067
417,reggane,26.7158,0.1714,34.110000000000085,17,4,6.06,DZ,1706484068
418,lagos,6.5833,3.75,48.924000000000014,62,2,0.5,NG,1706483792
419,prachuap khiri khan,12.2167,99.75,36.39600000000005,88,17,0.84,TH,1706484068
420,kununurra,-15.7667,128.7333,48.582000000000015,94,100,2.06,AU,1706484068
421,sassandra,4.95,-6.0833,46.56600000000001,88,2,2.52,CI,1706484069
422,touros,-5.1989,-35.4608,49.41000000000008,77,100,5.94,BR,1706484069
423,kerikeri,-35.2268,173.9474,32.90400000000005,86,33,1.34,NZ,1706484069
424,gorredijk,53.0066,6.064,12.978000000000065,76,100,5.14,NL,1706484069
425,ascencion,31.1,-107.9833,27.972000000000037,29,97,3.21,MX,1706484069
426,kaohsiung,22.6163,120.3133,30.54600000000005,77,40,1.03,TW,1706484070
427,gongchangling,41.1167,123.45,-25.650000000000002,92,4,0.85,CN,1706484070
428,mancio lima,-7.6142,-72.8958,46.872000000000035,94,75,1.54,BR,1706484070
429,phan rang-thap cham,11.5667,108.9833,36.55800000000001,85,72,3.6,VN,1706484070
430,rio gallegos,-51.6226,-69.2181,32.45400000000006,45,0,6.17,AR,1706484070
431,san patricio,28.017,-97.5169,37.74600000000005,40,0,3.18,US,1706484071
432,antalaha,-14.9003,50.2788,42.15600000000003,92,29,2.04,MG,1706484071
433,kudahuvadhoo,2.6708,72.8944,49.96800000000009,76,63,5.67,MV,1706484071
434,mesa,33.4223,-111.8226,45.918000000000085,22,0,4.63,US,1706483817
435,barmer,25.75,71.3833,29.124000000000013,30,96,1.25,IN,1706484071
436,chibougamau,49.9168,-74.3659,-16.577999999999964,86,100,3.6,CA,1706484071
437,taupo,-38.6833,176.0833,36.57600000000009,46,59,3.48,NZ,1706484072
438,gusev,54.5922,22.1997,1.0080000000000042,93,17,3.44,RU,1706484072
439,lufilufi,-13.8745,-171.5986,57.38399999999999,80,92,6.77,WS,1706484072
440,inari,68.906,27.0288,1.9980000000000246,91,100,7.76,FI,1706484072
441,belmonte,-15.8631,-38.8828,45.75600000000003,88,99,2.97,BR,1706484072
442,krasnozerskoye,53.9828,79.2374,-36.89999999999995,99,94,2.63,RU,1706484073
443,mugia,43.1041,-9.2179,30.90600000000003,70,100,10.05,ES,1706484073
444,fort bragg,35.139,-79.006,25.344000000000076,56,100,5.14,US,1706484073
445,buenaventura,3.8801,-77.0312,48.24000000000002,89,83,1.26,CO,1706484073
446,ulanhot,46.0833,122.0833,-40.58999999999997,78,1,2.53,CN,1706483856
447,giyani,-23.3025,30.7187,43.668000000000085,49,98,0.74,ZA,1706484074
448,san luis obispo,35.3666,-120.5343,43.56000000000008,43,0,3.09,US,1706484074
449,vallegrande,-18.4897,-64.1069,30.312000000000058,85,92,1.93,BO,1706484074
450,neyshabur,36.2133,58.7958,5.472000000000037,82,47,0.74,IR,1706484074
451,port douglas,-16.4833,145.4667,53.91000000000008,70,96,0.78,AU,1706484074
452,dazhou,31.2159,107.5009,13.662000000000058,75,100,0.85,CN,1706484075
453,pont rouge,48.8833,-72.0825,-1.511999999999955,95,97,1.56,CA,1706484075
454,del rio,29.3627,-100.8968,39.708000000000006,23,0,1.54,US,1706483842
455,dunda,-8.1167,34.25,35.38800000000005,95,100,1.52,TZ,1706484075
456,nuku'alofa,-21.1333,-175.2,46.98000000000004,69,54,6.64,TO,1706484075
457,katsuren-haebaru,26.3369,127.8719,27.77400000000001,69,0,3.6,JP,1706484075
458,kidal,18.4411,1.4078,32.61600000000001,16,0,5.0,ML,1706484076
459,novokhopersk,51.0969,41.6252,-21.797999999999924,96,45,1.35,RU,1706484076
460,palmer,42.1584,-72.3287,3.15,86,100,3.6,US,1706484076
461,darnah,32.767,22.6367,23.688000000000045,67,52,8.15,LY,1706484076
462,berdigestyakh,62.0989,126.6992,-77.47199999999994,100,100,1.19,RU,1706484076
463,senador jose porfirio,-2.5908,-51.9542,47.86200000000006,75,100,1.68,BR,1706484077
464,chinde,26.8418,88.0763,11.970000000000061,60,15,2.22,NP,1706484077
465,muna,20.4833,-89.7167,41.61600000000001,64,100,3.84,MX,1706484077
466,cole harbour,44.6724,-63.4751,1.2780000000000655,90,100,1.65,CA,1706484077
467,dwarka,22.2394,68.9678,37.998000000000026,76,100,4.14,IN,1706484077
468,fengcheng,40.4536,124.0717,-24.083999999999993,96,11,1.61,CN,1706484078
469,lukoyanov,55.0277,44.4786,-11.96999999999996,96,100,2.14,RU,1706484078
470,guozhen,34.3659,107.359,-0.4139999999999304,73,3,1.1,CN,1706484078
471,inirida,3.8653,-67.9239,49.77000000000006,69,83,1.37,CO,1706484078
472,salzhemmendorf,52.067,9.5872,12.132000000000017,65,45,3.49,DE,1706484078
473,egilsstadir,65.2653,-14.3948,-5.4899999999999185,63,0,10.8,IS,1706484079
474,bang mun nak,16.0278,100.3792,50.09400000000007,56,99,1.46,TH,1706484079
475,arteche,12.2645,125.4048,44.550000000000004,77,95,7.44,PH,1706484079
476,shache,38.4167,77.2406,-9.035999999999968,50,100,1.27,CN,1706484079
477,pathein,16.7833,94.7333,34.95600000000003,72,2,1.75,MM,1706484079
478,sao joao do piaui,-8.3581,-42.2467,42.82200000000004,88,99,2.63,BR,1706484080
479,inhambane,-23.865,35.3833,43.07400000000001,84,33,3.23,MZ,1706484080
480,dubbo,-32.25,148.6167,52.32600000000009,54,0,5.14,AU,1706484080
481,bargaal,11.2864,51.0773,45.54000000000002,79,100,1.95,SO,1706484080
482,zouerate,22.7187,-12.4521,33.083999999999996,16,0,3.46,MR,1706484077
483,ulysses,37.5814,-101.3552,27.954000000000054,36,0,2.57,US,1706484081
484,kayangel,8.0823,134.7173,49.248000000000026,83,96,10.17,PW,1706484081
485,bardai,11.65,7.2333,31.824000000000012,21,0,4.88,NG,1706484081
486,nchelenge,-9.3451,28.734,39.168000000000085,88,100,3.69,ZM,1706484081
487,maquoketa,42.0689,-90.6657,1.2240000000000124,85,81,4.25,US,1706484082
488,ayame,5.6083,-3.1563,43.95600000000003,88,0,1.14,CI,1706484082
489,martin,27.0837,-80.4164,39.960000000000086,76,90,0.45,US,1706484082
490,ilhabela,-23.7781,-45.3581,43.61400000000003,89,65,0.42,BR,1706484082
491,puerto escondido,15.85,-97.0667,51.228000000000065,61,20,2.57,MX,1706484083
492,vangviang,18.9333,102.45,33.12000000000006,99,100,0.21,LA,1706484083
493,benavente,42.0025,-5.6783,12.654000000000053,91,100,0.89,ES,1706483958
494,poronaysk,49.2167,143.1167,-18.395999999999948,96,100,1.57,RU,1706484084
495,floro,61.5996,5.0328,14.472000000000037,87,75,19.55,NO,1706484084
496,onokhoy,51.932,108.0747,-59.65199999999998,100,82,0.82,RU,1706484084
497,rikaze,29.25,88.8833,-10.295999999999948,48,38,2.07,CN,1706484084
498,dawson creek,55.7666,-120.2362,15.840000000000021,49,0,4.12,CA,1706484084
499,sinabang,2.4803,96.3801,47.070000000000064,84,57,1.02,ID,1706484085
500,columbus,39.9612,-82.9988,4.89600000000005,95,100,6.69,US,1706483877
501,bingen am rhein,49.9667,7.9,10.782000000000016,77,56,1.37,DE,1706484085
502,gostyn,51.8825,17.0123,5.004000000000054,91,2,4.02,PL,1706484085
503,pittsburg,38.028,-121.8847,40.28399999999999,59,0,3.09,US,1706483840
504,korla,41.7597,86.1469,-15.443999999999972,81,96,3.01,CN,1706484086
505,lib,8.3122,167.3766,48.22200000000004,65,99,7.42,MH,1706484086
506,lugovoye,42.9094,72.7178,-2.087999999999943,90,100,1.79,KZ,1706484086
507,fabens,31.5023,-106.1586,32.148000000000025,26,61,2.67,US,1706484087
508,tsiombe,-25.3,45.4833,41.49000000000002,85,17,6.53,MG,1706484072
509,kenai,60.5544,-151.2583,-28.908000000000005,71,75,2.06,US,1706484041
510,viedma,-40.8135,-62.9967,50.70600000000003,32,93,10.75,AR,1706484087
511,tarnogskiy gorodok,60.4997,43.5761,-16.145999999999948,95,99,3.05,RU,1706484087
512,mar del plata,-38.0023,-57.5575,39.942,81,0,11.62,AR,1706484087
513,pangkalanbuun,-2.6833,111.6167,42.55200000000008,97,100,0.67,ID,1706484088
514,santa cruz,-17.8,-63.1667,55.854000000000056,58,75,6.17,BO,1706484088
515,ketchikan,55.3422,-131.6461,18.341999999999995,81,100,4.12,US,1706484088
516,trevelin,-43.0858,-71.4639,39.07800000000007,23,25,4.12,AR,1706484088
517,americus,32.0724,-84.2327,21.18600000000007,66,100,6.17,US,1706483815
518,selibaby,15.159,-12.1829,42.083999999999996,13,6,4.58,MR,1706484089
519,atherton,53.5237,-2.4935,20.754000000000055,90,93,0.89,GB,1706484089
520,kalamata,37.0389,22.1142,15.966000000000008,43,20,4.63,GR,1706484089
521,mandalgovi,45.7625,106.2708,-44.72999999999994,100,33,1.0,MN,1706484082
522,kuanda,56.3161,116.0806,-65.84399999999998,96,84,0.33,RU,1706484089
523,macia,-25.0269,33.0989,36.66600000000001,87,2,1.5,MZ,1706484090
524,severo-yeniseyskiy,60.3725,93.0408,-55.42199999999993,96,59,1.79,RU,1706484090
525,rongelap,11.1635,166.8941,46.11600000000001,72,100,6.22,MH,1706484090
526,red chute,32.556,-93.6132,28.854000000000052,40,0,3.6,US,1706484090
527,huancabamba,-5.2386,-79.4506,32.94000000000002,92,91,1.19,PE,1706484090
528,zhob,31.3411,69.4481,13.374000000000013,57,35,1.69,PK,1706484090
529,damasak,13.0977,12.4952,32.70600000000003,31,30,4.13,NG,1706484091
530,cortez,37.3489,-108.5859,17.694000000000074,49,0,4.12,US,1706484091
531,penzance,50.1186,-5.5371,22.283999999999992,95,100,6.39,GB,1706484091
532,merizo village,13.2658,144.6691,49.15800000000001,76,99,8.48,GU,1706484091
533,boguchany,58.3814,97.4531,-54.14399999999997,98,29,1.79,RU,1706484091
534,sirte,31.2089,16.5887,26.76600000000001,65,6,7.34,LY,1706484092
535,east ballina,-28.8667,153.5833,45.27000000000006,93,100,4.68,AU,1706484092
536,bac lieu,9.285,105.7244,43.97400000000001,76,50,7.72,VN,1706484092
537,kiunga,-6.1219,141.2906,50.11200000000006,70,81,1.44,PG,1706484092
538,nagtipunan,16.2167,121.6,34.182000000000016,98,80,0.97,PH,1706484092
539,pratt,37.6439,-98.7376,29.01600000000001,33,0,2.06,US,1706484092
540,la ronge,55.1001,-105.2842,2.0520000000000778,69,75,1.54,CA,1706484093
541,ust-kamenogorsk,49.9789,82.6103,-25.271999999999935,85,100,2.0,KZ,1706484093
542,montepuez,-13.1256,38.9997,38.340000000000025,97,82,1.34,MZ,1706484093
543,coquimbo,-29.9533,-71.3436,35.73000000000004,77,20,4.12,CL,1706484093
544,sittwe,20.15,92.9,28.782000000000018,62,41,2.65,MM,1706484093
545,ibb,13.9667,44.1833,29.754000000000055,82,92,0.36,YE,1706484093
546,puerto lempira,15.2667,-83.7667,52.34400000000007,74,40,2.57,HN,1706484094
547,namibe,-15.1961,12.1522,42.39000000000002,76,40,3.22,AO,1706484046
548,nurabad,34.0734,47.9725,-6.731999999999914,95,69,0.99,IR,1706484094
549,kolonia,50.9333,6.95,16.812000000000058,55,0,5.14,DE,1706484094
550,swakopmund,-22.6833,14.5333,33.983999999999995,86,98,2.24,NA,1706484094
551,northam,51.0333,-4.2167,23.65200000000008,93,100,5.54,GB,1706484094
552,raja,8.4596,25.678,36.54000000000002,20,77,1.74,SS,1706484095
553,miedzyrzec podlaski,51.9864,22.7825,1.6560000000000288,89,93,2.06,PL,1706484095
554,bermeo,43.4209,-2.7215,32.59800000000003,73,98,4.81,ES,1706484095
555,truro,50.2653,-5.0544,22.680000000000042,94,100,4.63,GB,1706484095
556,kolosovka,56.4678,73.611,-26.90999999999998,96,100,3.06,RU,1706484095
557,tateyama,34.9833,139.8667,13.104000000000054,58,4,4.56,JP,1706484095
558,haiku-pauwela,20.9219,-156.3051,48.61800000000009,69,40,9.77,US,1706484096
559,tangalle,6.024,80.7911,42.426000000000094,89,39,3.1,LK,1706484096
560,le creusot,46.8071,4.4163,6.660000000000082,81,100,0.88,FR,1706484096
561,ingeniero jacobacci,-41.3427,-69.5448,47.7,14,59,12.58,AR,1706484096
562,steinbach,50.1667,8.5667,6.641999999999996,81,0,1.54,DE,1706484096
563,orkney,-26.9802,26.6727,39.40200000000008,55,94,2.59,ZA,1706484097
564,nabire,-3.3667,135.4833,48.708000000000006,76,100,1.02,ID,1706484097
565,maryborough,-25.5333,152.7,55.11600000000001,73,84,2.05,AU,1706484097
566,mahdia,35.5047,11.0622,21.54600000000005,81,0,1.41,TN,1706484097
567,lagunillas,10.1301,-71.2595,53.01000000000008,60,0,4.04,VE,1706484098
568,ad dindar,13.2,34.1667,40.733999999999995,22,38,4.75,SD,1706484098
569,kolpny,52.2282,37.0368,-7.65,96,100,2.7,RU,1706484098
570,monteagudo,-19.8167,-63.9833,45.68399999999999,50,93,1.21,BO,1706484098
571,tommot,58.9564,126.2925,-73.13399999999994,99,99,0.4,RU,1706484098
572,eilat,29.5581,34.9482,21.438000000000045,47,0,2.57,IL,1706484098
